Diarienummer,Anordnare namn,Utbildningsnamn,Utbildningsområde,Belsut år 2020 april antal beviljade platser 2020,Beslut år 2020 april antal beviljade platser 2021,Beslut år 2020 Juli antal beviljade platser 2020,Beslut år 2021 antal beviljade platser 2021,Beslut år 2021 antal beviljade  platser 2022,Beslut år 2022 antal beviljade platser 2022,Beslut år 2022 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2024,Beslut år 2023 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser 2024,Beslut år 2024 antal beviljade platser start 2024,Beslut år 2024 antal beviljade start och avslut 2024,Beslut år 2024 antal beviljade start 2025,YH-poäng,Kommun,Län,FA-region,Antal kommuner,Antal län,Antal FA-regioner
MYH 2023/1588,Technigo AB,Web Development with JavaScript and React,Data/IT,0,0,0,0,0,0,0,80,0,0,0,0,0,0,55,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2023/1589,Newton Kompetensutveckling AB,Cirkulär ekonomi inom samhällsbyggnad,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,25,0,0,0,0,0,0,30,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2023/1591,Newton Kompetensutveckling AB,Energioptimering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,20,0,0,0,0,0,0,60,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/1592,Newton Kompetensutveckling AB,Energioptimering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,20,0,0,0,0,0,0,60,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1596,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Psykisk hälsa och ohälsa,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,Uppsala,Uppsala,Stockholm,1,1,1
MYH 2023/1598,Sverigehälsan AB,Samsjuklighet med beroende och psykiatriska tillstånd,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,40,0,0,0,0,0,0,45,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2023/1599,Medieinstitutet i Sverige AB,Blockchain och smarta kontrakt,Data/IT,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1600,Stiftelsen Stockholms Tekniska Institut,IAM - Identity and Access Management ,Data/IT,0,0,0,0,0,0,0,40,0,0,0,0,0,0,70,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1601,Xenter Yrkeshögskola ,Diagnosklassificering,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,25,Botkyrka,Stockholm,Stockholm,1,1,1
MYH 2023/1602,TUC Sweden AB - Yrkeshögskola,"Projektledning - inriktning bygg, plåt och ventilation ",Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,35,0,0,0,0,0,0,60,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1608,"Stockholms stad, Frans Schartaus Handelsinstitut",Informationssäkerhet för IT-personal,Data/IT,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2023/1611,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,Kvalitet och miljö i livsmedel,Teknik och tillverkning,0,0,0,0,0,0,0,20,0,0,0,0,0,0,30,Lund,Skåne,Malmö-Lund,1,1,1
MYH 2023/1613,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,Råvarukunskap och förädling av livsmedel,Teknik och tillverkning,0,0,0,0,0,0,0,20,0,0,0,0,0,0,25,Lund,Skåne,Malmö-Lund,1,1,1
MYH 2023/1614,"Stockholms stad, Frans Schartaus Handelsinstitut",Dataanalys och Space Management inom handeln ,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,25,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1615,Borås Stad - Yrkeshögskolan i Borås,Etiska yrkesprinciper och LSS intentioner,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,27,0,0,0,0,0,0,25,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1616,"Stockholms stad, Frans Schartaus Handelsinstitut",Hållbara upphandlingar och inköp,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1617,Medieinstitutet i Sverige AB,Artificiell Intelligens/Maskininlärning - Databaser och Pythonprogrammering,Data/IT,0,0,0,0,0,0,0,35,0,0,0,0,0,0,75,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2023/1619,Borås Stad - Yrkeshögskolan i Borås,Kommunikation och kognitivt stöd,Pedagogik och undervisning,0,0,0,0,0,0,0,27,0,0,0,0,0,0,30,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1622,Borås Stad - Yrkeshögskolan i Borås,Välfärdsteknik och digitala verktyg,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,28,0,0,0,0,0,0,35,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1623,TUC Sweden AB - Yrkeshögskola,Klimatneutral uppvärmning,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1624,Stiftelsen PROTEKO - Nordiska Textilakademin,Cirkulär affärsutveckling & logistik,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1626,Stiftelsen PROTEKO - Nordiska Textilakademin,Hållbar textil produktion - som möter lagstiftning och de globala målen,Teknik och tillverkning,0,0,0,0,0,0,0,25,0,0,0,0,0,0,40,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1627,Stiftelsen PROTEKO - Nordiska Textilakademin,Livscykelanalys (LCA) i praktiken,Teknik och tillverkning,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1628,Stiftelsen PROTEKO - Nordiska Textilakademin,Yrkesvalidering i praktiken,Pedagogik och undervisning,0,0,0,0,0,0,0,15,0,0,0,0,0,0,20,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1630,ABF Göteborg Vuxenutbildning AB,Förskolans digitalisering,Pedagogik och undervisning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/1633,TUC Sweden AB - Yrkeshögskola,Digitalisering och klimat inom transport och maskinförmedling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2023/1635,Universal Design Ventures AB ( Under namn ändring till Funka Academy AB),Digital tillgänglighet – tillgänglighetssäkring av dokument,Journalistik och information,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1636,Universal Design Ventures AB ( Under namn ändring till Funka Academy AB),Digital tillgänglighet – inkluderande kommunikation och publicering,Journalistik och information,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1637,Borås Stad - Yrkeshögskolan i Borås,Digital Business,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,35,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1639,Stockholm School of Business,Arbetsrätt,Juridik,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/1640,Nätverkstan Kultur AB,Community Organising för hållbar utveckling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,35,0,0,0,0,0,0,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/1642,TUC Sweden AB - Yrkeshögskola,Kvalitetssäkring inom socialt arbete,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,40,0,0,0,0,0,0,45,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2023/1643,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,Digital Spets: Moderna programspråk,Data/IT,0,0,0,0,0,0,0,35,0,0,0,0,0,0,60,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2023/1645,TUC Sweden AB - Yrkeshögskola,Digitala flöden och automatiserad redovisning  ,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,4,4
MYH 2023/1651,Borås Stad - Yrkeshögskolan i Borås,Betald sökmotortrafik i praktiken,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,15,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1652,Borås Stad - Yrkeshögskolan i Borås,Digital analys i praktiken,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,15,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1653,Borås Stad - Yrkeshögskolan i Borås,Sökmotoroptimering i praktiken,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,15,Borås,Västra Götaland,Borås,1,1,1
MYH 2023/1657,Umeå kommun - Dragonskolan,Avancerad programmering samt mätteknik och kvalitet,Teknik och tillverkning,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35,Umeå,Västerbotten,Umeå,1,1,1
MYH 2023/1659,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,Digital Spets: Maskininlärning On-Device för Apple- och Android-enheter,Data/IT,0,0,0,0,0,0,0,35,0,0,0,0,0,0,70,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2023/1660,TCC Sverige AB,ERTMS,Teknik och tillverkning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,25,Boden,Norrbotten,Luleå,1,1,1
MYH 2023/1668,"Kartotek, Kart- och teknikutbildarna i Haninge AB",Kartografisk produktion med GIS,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/598,TGA Utbildning AB,Linear algebra for Artists,Data/IT,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,5,4
MYH 2023/733,YrkesAkademin YH AB,KMA-ansvar inom bygg,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2023/763,Hermods AB Umeå,Automatiserad lageroptimering,Teknik och tillverkning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,50,Umeå,Västerbotten,Umeå,1,1,1
MYH 2023/764,Hermods AB Göteborg,Elkonstruktion - infrastruktur,Teknik och tillverkning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,65,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/767,Hermods AB Umeå,Elkonstruktion - infrastruktur,Teknik och tillverkning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,65,Umeå,Västerbotten,Umeå,1,1,1
MYH 2023/768,Hermods AB Karlskrona,Energioptimering fastighet,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,Karlskrona,Blekinge,Karlskrona,1,1,1
MYH 2023/769,Hermods AB Örebro,Energioptimering fastighet,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,Örebro,Örebro,Örebro,1,1,1
MYH 2023/770,Hermods AB Göteborg,Funktionsnedsättningar och pedagogiska arbetssätt,Pedagogik och undervisning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2023/771,Hermods AB Göteborg,Hållbar batteridrift i elfordon,Teknik och tillverkning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/772,Hermods AB Göteborg,Hållbar produktionsteknik,Teknik och tillverkning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/775,Hermods AB Karlskrona,Kalkylering och projektering inom solcellsteknik,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,50,Karlskrona,Blekinge,Karlskrona,1,1,1
MYH 2023/777,Hermods AB Örebro,Kalkylering och projektering inom solcellsteknik,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,50,Örebro,Örebro,Örebro,1,1,1
MYH 2023/778,Hermods AB Örebro,Machine Learning och AI ,Data/IT,0,0,0,0,0,0,0,30,0,0,0,0,0,0,50,Örebro,Örebro,Örebro,1,1,1
MYH 2023/779,Hermods AB Stockholm,"Markbyggnad, anläggning och kalkylering - park och trädgård","Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2023/780,Hermods AB Örebro,Pythonprogrammering,Data/IT,0,0,0,0,0,0,0,30,0,0,0,0,0,0,65,Örebro,Örebro,Örebro,1,1,1
MYH 2023/781,Hermods AB Stockholm,Secure Coding and Software,Data/IT,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/784,Hermods AB Östersund,Digitalisering och systemkunskap - hållbar redovisningsekonomi,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,Östersund,Jämtland,Östersund,1,1,1
MYH 2023/785,Hermods AB Karlskrona,Geriatriska sjukdomar och äldres psykiska hälsa,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,Karlskrona,Blekinge,Karlskrona,1,1,1
MYH 2023/787,Hermods AB Göteborg,Specialisering rådgivning och affärsmannaskap ,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/788,Hermods AB Göteborg,Mekanik- och hållfasthetslära i ventilationsmiljö,Teknik och tillverkning,0,0,0,0,0,0,0,30,0,0,0,0,0,0,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/789,Hermods AB Stockholm,Specialiserad växtkompetens ,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2023/799,Hermods AB Göteborg,Hållbar prospektering och tjänsteförsäljning,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/800,Hermods AB Karlskrona,Hållbar prospektering och tjänsteförsäljning,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,Karlskrona,Blekinge,Karlskrona,1,1,1
MYH 2023/802,Hermods AB Göteborg,Klimatberäkningar - nybyggnation,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2023/803,Hermods AB Umeå,Klimatberäkningar - nybyggnation,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,Umeå,Västerbotten,Umeå,1,1,1
MYH 2023/957,Plushögskolan AB - Teknikhögskolan,"KMA (Kvalite, Miljö- och Arbetsmiljö)",Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2023/971,Hermods AB Stockholm,Fördjupad byggledning med inriktning mark och anläggning,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2023/972,Hermods AB Stockholm,Informationssäkerhet,Säkerhetstjänster,0,0,0,0,0,0,0,30,0,0,0,0,0,0,35,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2023/974,Hermods AB Östersund,Dubbeldiagnoser och missbruk,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/1009,Plushögskolan AB - Affärshögskolan,Strategisk hållbarhetsutveckling,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,50,0,50,45,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,4,4
MYH 2024/1010,IHM Business School AB Göteborg,Social media marketing,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,50,0,50,40,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2024/1016,Plushögskolan AB - Vårdyrkeshögskolan,"E-hälsa, digitalisering och välfärdsteknik inom vård och omsorg",Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,4,5
MYH 2024/1017,Hyper Island Program AB - Karlskrona,Sustainability Change Leadership,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,55,0,55,55,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/1018,Plushögskolan AB - Affärshögskolan,Digitalisering och systemkunskap inom lön - Specialisering,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,50,0,50,30,Gävle,Gävleborg,Gävle,1,1,1
MYH 2024/1019,Plushögskolan AB - Vårdyrkeshögskolan,Psykisk hälsa och suicidprevention,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,50,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,5,5
MYH 2024/1020,Plushögskolan AB - Vårdyrkeshögskolan,Psykisk ohälsa hos äldre,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,50,0,50,60,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,5,5
MYH 2024/1022,Nackademin AB,BIM verktyg: Punktmolnsmodellering och Virtual Reality,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,32,0,32,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1023,Plushögskolan AB - Vårdyrkeshögskolan,Funktionsnedsättningar och samsjuklighet,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,4,4
MYH 2024/1024,Plushögskolan AB - Vårdyrkeshögskolan,Missbruk och beroende,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,50,0,50,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,5,5
MYH 2024/1025,Nackademin AB,BIM-verktyg: Parametrisk design och programmering ,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,32,0,32,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1026,Nackademin AB,Cirkulärt byggande och återbruk ,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,45,0,45,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1027,Plushögskolan AB - Vårdyrkeshögskolan,Mikrobiologi och vårdhygien,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,50,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2024/1029,Nackademin AB,Cloud Fundamentals,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1030,Nackademin AB,Cyber Security,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1031,"Landskrona Stad, Yrkeshögskolan Landskrona",Funktionsnedsättningar i ett helhetsperspektiv,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,25,0,0,50,Landskrona,Skåne,Malmö-Lund,1,1,1
MYH 2024/1032,Nackademin AB,Energioptimering och förnybara energikällor,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1033,Nackademin AB,Fördjupning i relationsdatabaser för utvecklare,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,30,0,25,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1034,Nackademin AB,Inkluderande UX-design,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1036,Nackademin AB,Kalkyl och inköp - resurseffektiv byggprocess,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,45,0,45,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1037,Nackademin AB,Klimatdeklarationer,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,35,0,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1038,Nackademin AB,Miljöcertifiering och hållbart byggande ,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1039,Nackademin AB,OT-säkerhet,Säkerhetstjänster,0,0,0,0,0,0,0,0,0,0,0,30,0,30,40,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1040,Nackademin AB,Prompt Engineering och generativ AI för utvecklare,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1041,Trelleborgs kommun,Vätgas,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,25,0,25,60,Trelleborg,Skåne,Malmö-Lund,1,1,1
MYH 2024/1042,Nackademin AB,Robotic Process Automation,Data/IT,0,0,0,0,0,0,0,0,0,0,0,32,0,32,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1043,Nackademin AB,Skyfalls- och dagvattenhantering,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,35,0,25,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1044,Nackademin AB,Underhåll och renovering av broar och vägar,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1047,Nackademin AB,UX-writing,Journalistik och information,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1048,Nackademin AB,Välfärdsteknik inom vård och omsorg,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,40,0,40,50,Solna,Stockholm,Stockholm,1,1,1
MYH 2024/1049,Hyper Island Program AB - Karlskrona,Business Development - Digitalization & Sustainability,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,55,0,55,65,Karlskrona,Blekinge,Karlskrona,1,1,1
MYH 2024/1050,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,CAD för VVS,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,0,20,0,25,Umeå,Västerbotten,Umeå,1,1,1
MYH 2024/1051,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,Sprinkler-projektör,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,20,0,20,30,Umeå,Västerbotten,Umeå,1,1,1
MYH 2024/1055,Handelsakademin i Göteborg AB,Cloud Development,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,70,Västra Frölunda,Västra Götaland,Göteborg,1,1,1
MYH 2024/1057,Handelsakademin i Göteborg AB,Hållbar byggprojektering med BIM,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,Luleå,Norrbotten,Luleå,1,1,1
MYH 2024/1058,LAVI gruppen AB,Mätteknik för installtörer – Kategori 2,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/1065,Handelsakademin i Göteborg AB,Pythonprogrammering inriktning AI,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,65,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/1069,Handelsakademin i Göteborg AB,Testautomatisering Python,Data/IT,0,0,0,0,0,0,0,0,0,0,0,40,0,40,60,Västra Frölunda,Västra Götaland,Göteborg,1,1,1
MYH 2024/1070,Stockholms Internationella Handelsskola AB,Vulnerability Management,Data/IT,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/1073,Stockholms Internationella Handelsskola AB,Ansvarsfull handel och hållbara leverantörskedjor (CSDDD),"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,32,0,40,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2024/1077,YH Akademin AB,Byggnadsfysik inom träbyggnation,Samhällsbyggnad och byggteknik,0,0,0,0,0,0,0,0,0,0,0,35,0,35,20,Nässjö,Jönköping,Jönköping,1,1,1
MYH 2024/1078,Rädda Barnen Välfärd,Traumamedveten omsorg,Hälso- och sjukvård samt socialt arbete,0,0,0,0,0,0,0,0,0,0,0,0,25,0,30,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/1080,YH Akademin AB,Cybersäkerhet i elkraftsystem,Data/IT,0,0,0,0,0,0,0,0,0,0,0,25,0,25,40,Västerås,Västmanland,Västerås,1,1,1
MYH 2024/1081,NBI i Sverige AB ,Sustainable Supply Chain Transformation,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,40,0,40,50,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2024/1082,"Älmhults kommun, Haganässkolan",Livscykelanalys för förpackningsindustrin - Life Cycle Assessment for the packaging industry.,"Kultur, media och design",0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,Älmhult,Kronoberg,Älmhult-Osby,1,1,1
MYH 2024/1084,YH Akademin AB,Anbud och upphandling med hållbar kravställning,"Ekonomi, administration och försäljning",0,0,0,0,0,0,0,0,0,0,0,0,35,0,70,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2024/1085,Amsac AB,Digitalisering och automation i hållbar produktion,Teknik och tillverkning,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,5,5
